,document_url,keywords,region,sector,title,date_posted,country,project_type,seeking_support,meta_organization,meta_category,meta_collected_date,meta_base_url
276,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Indonesia7.pdf,"agriculture, Asia and the Pacific, forestry, global climate,  Indonesia, industry, international development, land-use, livestock",Asia and the Pacific,Agriculture / Forestry / Land-use,Cattle farming using integrated breeding center village pattern and crops- livestock system, 2012,Indonesia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
277,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Viet namTAPA10.pdf,"Asia and the Pacific, building types, Infrastructure / settlement (including coastal zones), training, Viet Nam ",Asia and the Pacific,Infrastructure / Settlement (including coastal zones),Recovery technology of coastal wetlands, 2012,Viet Nam,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
278,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Indonesia8.pdf,"Asia and the Pacific, Indonesia, reservoir, water resources",Asia and the Pacific,Water,Rain harvesting technology via reservoir, 2012,Indonesia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
279,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA1.pdf,"agriculture / forestry / land use, Asia and the Pacific, baseline, economic cost, fisheries, implementation, indicators, international development, participation, reservoir, Sri Lanka",Asia and the Pacific,Agriculture / Forestry / Land-use,Sustainable inland culture based fishery, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
280,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Indonesia9.pdf,"adaptation, Asia and the Pacific, Indonesia, water resources",Asia and the Pacific,Water,Waste water recycling technology, 2012,Indonesia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
281,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA2.pdf,"agriculture / forestry / land use, Asia and the Pacific, economic cost, implementation, Sri Lanka",Asia and the Pacific,Agriculture / Forestry / Land-use,Sustainable land management (SLM), 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
282,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Indonesia10.pdf,"adaptation, Asia and the Pacific, climate vulnerability, global climate, Indonesia, water resources",Asia and the Pacific,Water,Water resource model, 2012,Indonesia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
283,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA3.pdf,"agriculture / forestry / land use, Asia and the Pacific, crops, economic cost, food security, irrigated agriculture, irrigation, rice, Sri Lanka",Asia and the Pacific,Agriculture / Forestry / Land-use,Crop diversification and precision farming, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
284,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:Indonesia11.pdf,"Asia and the Pacific, climate vulnerability, coastal zones, global climate, Indonesia, infrastructure, settlement",Asia and the Pacific,Infrastructure / Settlement (including coastal zones),Coastal protection and coastal reclamation technologies, 2012,Indonesia,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
285,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA4.pdf,"Asia and the Pacific, global climate, human health, implementation, monitoring, natural disasters, response, Sri Lanka, weather",Asia and the Pacific,Human health,Early warning systems and networking for information exchange on extreme weather events and other climate change related events, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
286,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA5.pdf,"Asia and the Pacific, global climate, human health, Sri Lanka, training ",Asia and the Pacific,Human health,Transfer of knowledge and skills to health personnel, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
287,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA6.pdf,"Asia and the Pacific, human health, Sri Lanka, waste for energy ",Asia and the Pacific,Human health,Technology for management of health care waste, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
288,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA7.pdf,"Asia and the Pacific, economic cost, international development, Sri Lanka, water resources ",Asia and the Pacific,Water,Restoration of minor tank net works, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
289,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA8.pdf,"Asia and the Pacific, global climate, rainfall, rainfall pattern, Sri Lanka, water ",Asia and the Pacific,Water,Rainwater harvesting from rooftops for drinking and household uses (RWH), 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
290,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA9.pdf,"Asia and the Pacific, economic cost, Sri Lanka, water resources ",Asia and the Pacific,Water,Boreholes/tube wells as a drought intervention for domestic water supply, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
291,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:MaliM1.pdf,"Africa, efficient construction of buildings, electricity generation, energy, implementation, international development, Mali",Africa,Energy,Realization of a micro-hydro power plant, 2012,Mali,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
292,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA10.pdf,"Asia and the Pacific, coral reefs, implementation, infrastructure / settlement (including coastal zones), international development, reefs, Sri Lanka",Asia and the Pacific,Infrastructure / Settlement (including coastal zones),Rehabilitation of sand dunes, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
293,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:MaliM2.pdf,"Africa, electricity generation, energy, grid-connected photovoltaic systems, international development, Mali, photovoltaic power, sustainable development, thermal power stations",Africa,Energy,Implementing solar power plants for rural electrification, 2012,Mali,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
294,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA11.pdf,"Asia and the Pacific, biosphere, ecosystems, infrastructure / settlement (including coastal zones), protection, species, Sri Lanka, tourism ",Asia and the Pacific,Infrastructure / Settlement (including coastal zones),Rehabilitation of mangroves, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
295,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:MaliM3.pdf,"Africa, deforestation, desertification, energy, forestry, forests, international development, Mali, wood fuel, woody biomass",Africa,Energy,Dissemination of improved stoves to fight against deforestation, 2012,Mali,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
296,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA12.pdf,"Asia and the Pacific, coral reefs, infrastructure / settlement (including coastal zones), reefs, Sri Lanka",Asia and the Pacific,Infrastructure / Settlement (including coastal zones),Restoration of coral reefs, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
297,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:MaliM4.pdf,"Africa, agriculture, crop yields, forestry, international development, land-use, Mali, methane, rice",Africa,Agriculture / Forestry / Land-use,Remove barriers for rice intensification technology systems, 2012,Mali,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
298,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA13.pdf,"agriculture / forestry / land use, Asia and the Pacific, biosphere, ecosystems, global climate, Sri Lanka ",Asia and the Pacific,Agriculture / Forestry / Land-use,Rehabilitation and restoration of degraded areas inside and outside the protected area network to enhance resilience, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
299,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:MaliM5.pdf,"Africa, agricultural output, agriculture, crops, exports, forestry, international development, land-use, Mali",Africa,Agriculture / Forestry / Land-use,Realization of mounting equipment units suitable for the development of technical microdoses, 2012,Mali,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
300,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA14.pdf,"agriculture / forestry / land use, Asia and the Pacific, biodiversity, biological diversity, global climate, implementation, international development, migration, relocation, species, Sri Lanka",Asia and the Pacific,Agriculture / Forestry / Land-use,"Increasing connectivity through corridors, landscape/matrix improvement and management", 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
301,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:MaliM6.pdf,"Africa, agriculture, droughts, forestry, human population growth, international development, land-use, Mali, reforestation, urban",Africa,Agriculture / Forestry / Land-use,National program for reforestation, 2012,Mali,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
302,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA15.pdf,"agriculture / forestry / land use, Asia and the Pacific, economic cost, implementation, Sri Lanka ",Asia and the Pacific,Agriculture / Forestry / Land-use,"Improve management, and possibly increase extent of protected areas, buffer zones and create new areas in vulnerable zones", 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
303,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:MaliM7.pdf,"Africa, biodiesel, biofuels, electricity generation, energy, energy policies, fossil energy, imports, international development, Mali, promotions, sustainable development",Africa,Energy,Production processing and use of local biofuels as a substitute for fuel fossil, 2012,Mali,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
304,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA16.pdf,"agriculture / forestry / land use, Asia and the Pacific, global climate, species, Sri Lanka ",Asia and the Pacific,Agriculture / Forestry / Land-use,"Focus conservation resources and carryout special management for restricted range, highly threatened species and ecosystems", 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
305,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Sri LankaTAPA17.pdf,"agriculture / forestry / land use, Asia and the Pacific, global climate, species, Sri Lanka",Asia and the Pacific,Agriculture / Forestry / Land-use,Ex-situ conservation for highly threatened species and possible reintroduction, 2012,Sri Lanka,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
306,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:MaliA2%20(Field%20Contour%20Management).pdf,"adaptation, Africa, agriculture, droughts, floods, forestry, global climate, international development, land-use, Mali, program evaluations, soil erosion, water resources, wind",Africa,Agriculture / Forestry / Land-use,Field contour management, 2012,Mali,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
307,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:MauritiusM1.pdf,"Africa, electricity generation, energy, grids, international development, Mauritius, wind",Africa,Energy,Utility scale wind energy, 2012,Mauritius,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
308,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:MauritiusM2.pdf,"Africa, economic capital, energy, industry, Mauritius, rebates, storage tanks",Africa,Energy,Boiler economizer, 2012,Mauritius,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
309,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:MauritiusA1.pdf,"absorption, Africa, implementation, international development, Mauritius, rainfall pattern, water resources",Africa,Water,Rooftop rainwater harvesting technology, 2012,Mauritius,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
310,http://unfccc.int/ttclear/gnwoerk_cms/TTF_TEI/attachments/file:Costa RicaTAPM1.pdf,"buses, Costa Rica, infrastructure, Latin America and the Caribbean, mitigation, roads, transport, urban",Latin America and the Caribbean,Transport,Sector transporte: intergración del transporte público y descongestionamiento vial metropolitano, 2012,Costa Rica,Technology Action Plan,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
311,http://unfccc.int/ttclear/gnwoerk_cms/TTF_tei/attachments/file:MauritiusA2.pdf,"absorption, Africa, international development, Mauritius, rainfall pattern, water resources",Africa,Water,Desalination technology, 2012,Mauritius,Project Idea,True,unfccc,climate_tech_project,2017-11-07 19:47:58.414212,http://unfccc.int/ttclear/
